#Epoch	Batch	Loss
0	0	2.5309093656301855
1	0	2.170075110385642
2	0	1.9133797956587064
3	0	1.7255109770314938
4	0	1.7986189903663952
5	0	1.6800904480467456
6	0	1.578886797307166
7	0	1.6113324911543665
8	0	1.5840703712118742
9	0	1.5891936973820442
10	0	1.567692013910332
11	0	1.5429424824491214
12	0	1.5504960244906092
13	0	1.5268440194816162
14	0	1.5463331693356428
15	0	1.5311847879108682
16	0	1.5414995181629416
17	0	1.54113197989021
18	0	1.535090457818631
19	0	1.544839116762169
20	0	1.5330190232185077
21	0	1.53855527061762
22	0	1.5335169025378903
23	0	1.527414932360799
24	0	1.5307310758919714
25	0	1.5241006865447138
26	0	1.5235543446311175
27	0	1.5250665472894793
28	0	1.5211614455246465
29	0	1.5218410536668094
30	0	1.5231344307548451
31	0	1.5205949435465125
32	0	1.5214691961823374
33	0	1.5224266828420474
34	0	1.5207019100043027
35	0	1.5209692087584943
36	0	1.521701406658397
37	0	1.5202585849977681
38	0	1.5203711277945404
39	0	1.520826442834852
40	0	1.5197029662260464
41	0	1.519719480256132
42	0	1.51995939474034
43	0	1.518975613508156
44	0	1.519038924122621
45	0	1.5189756632863798
46	0	1.5181854270892399
47	0	1.5183073711099024
48	0	1.5181039212278167
49	0	1.5175939238477762
50	0	1.517781019004398
51	0	1.5174844968306316
52	0	1.517232786622524
53	0	1.517377135162162
54	0	1.5170357170098723
55	0	1.5170373664993904
56	0	1.5170532164185795
57	0	1.5168243007051794
58	0	1.5169494597706987
59	0	1.5167958496143132
60	0	1.5167336505880336
61	0	1.5167549159151363
62	0	1.516572111786689
63	0	1.516612319255005
64	0	1.516495384468278
65	0	1.5164243732899272
66	0	1.5164058109059033
67	0	1.5162629858693348
68	0	1.5162584327932436
69	0	1.516154398826327
70	0	1.5161031127294164
71	0	1.516070496271177
72	0	1.5159817293668842
73	0	1.5159749640520075
74	0	1.5158964992810935
75	0	1.5158711320115499
76	0	1.515831591296929
77	0	1.515780682588128
78	0	1.515765515388572
79	0	1.515705860311349
80	0	1.515685814625578
81	0	1.5156365564453638
82	0	1.5155997955403973
83	0	1.5155661937300948
84	0	1.515517779863445
85	0	1.515490554055329
86	0	1.5154401180644246
87	0	1.515410059848979
88	0	1.5153659077151687
89	0	1.5153308588572825
90	0	1.5152954643797993
91	0	1.5152569298776353
92	0	1.5152269102361013
93	0	1.5151875455649153
94	0	1.5151593538067076
95	0	1.5151223914676046
96	0	1.5150942541163785
97	0	1.5150606372045683
98	0	1.5150313227305143
99	0	1.5150005558483104
100	0	1.5149704105410988
101	0	1.5149422512362678
102	0	1.5149125245305837
103	0	1.5148865169636074
104	0	1.514857979413908
105	0	1.514833650377503
106	0	1.5148070844102572
107	0	1.514784586309108
108	0	1.514760704816762
109	0	1.5147401778704166
110	0	1.514719076327995
111	0	1.5147005008553653
112	0	1.5146821458345117
113	0	1.5146656537295435
114	0	1.5146499400009947
115	0	1.5146354737066785
116	0	1.5146220354649644
117	0	1.5146093870361805
118	0	1.514597896702804
119	0	1.5145869281741071
120	0	1.5145771027981543
121	0	1.5145675776077
122	0	1.5145590622063845
123	0	1.5145507043916753
124	0	1.514543231101164
125	0	1.5145358559940902
126	0	1.5145292282731249
127	0	1.5145226432274717
128	0	1.5145166720578727
129	0	1.514510737574731
130	0	1.5145053337174808
131	0	1.5144999889282442
132	0	1.514495101963544
133	0	1.5144902928987893
134	0	1.5144858781151147
135	0	1.5144815704783903
136	0	1.5144776119630095
137	0	1.5144737851049894
138	0	1.5144702497600826
139	0	1.5144668504580503
140	0	1.5144636848528081
141	0	1.514460658544771
142	0	1.5144578104204045
143	0	1.5144550924703557
144	0	1.5144524934961667
145	0	1.5144500091384736
146	0	1.5144475959424482
147	0	1.5144452843119613
148	0	1.5144430072054031
149	0	1.5144408143056867
150	0	1.5144386300883927
151	0	1.5144365146332426
152	0	1.5144343979643329
153	0	1.514432336056438
154	0	1.5144302723291192
155	0	1.5144282480791083
156	0	1.5144262284978451
157	0	1.5144242366542824
158	0	1.5144222604752315
159	0	1.5144203024225846
160	0	1.5144183687012236
161	0	1.5144164474435216
162	0	1.5144145566453313
163	0	1.5144126778091276
164	0	1.514410830435441
165	0	1.5144089971812686
166	0	1.5144071916790085
167	0	1.5144054043258397
168	0	1.5144036393911278
169	0	1.5144018959707362
170	0	1.5144001694428557
171	0	1.514398465198031
172	0	1.514396774880306
173	0	1.514395105453874
174	0	1.5143934496935627
175	0	1.514391811535505
176	0	1.5143901883083855
177	0	1.5143885796032832
178	0	1.51438698730767
179	0	1.5143854080824324
180	0	1.5143838454368694
181	0	1.5143822960894018
182	0	1.5143807623676608
183	0	1.5143792433530647
184	0	1.514377738721161
185	0	1.51437624968738
186	0	1.514374774386189
187	0	1.514373314492373
188	0	1.5143718685293308
189	0	1.5143704369348392
190	0	1.5143690195983945
191	0	1.5143676155348782
192	0	1.5143662254985901
193	0	1.5143648483039303
194	0	1.514363484257906
195	0	1.5143621329198709
196	0	1.5143607937462709
197	0	1.514359467004551
198	0	1.514358151870224
199	0	1.514356848499463
200	0	1.5143555565389337
201	0	1.5143542756089574
202	0	1.5143530058380696
203	0	1.5143517467121907
204	0	1.5143504982478238
205	0	1.5143492602341293
206	0	1.5143480323682417
207	0	1.5143468146826233
208	0	1.514345606814014
209	0	1.5143444086618247
210	0	1.5143432200850255
211	0	1.514342040773403
212	0	1.514340870677155
213	0	1.5143397095442868
214	0	1.51433855717093
215	0	1.5143374134504257
216	0	1.5143362781247627
217	0	1.5143351510626413
218	0	1.5143340320987646
219	0	1.5143329210204726
220	0	1.5143318177157512
221	0	1.5143307219969853
222	0	1.514329633703344
223	0	1.514328552715223
224	0	1.5143274788465402
225	0	1.5143264119664748
226	0	1.5143253519443618
227	0	1.5143242986086454
228	0	1.514323251839637
229	0	1.5143222114989572
230	0	1.5143211774310879
231	0	1.5143201495193046
232	0	1.5143191276235035
233	0	1.5143181115993405
234	0	1.5143171013288304
235	0	1.5143160966748663
236	0	1.5143150975020911
237	0	1.5143141036923011
238	0	1.5143131151139675
239	0	1.5143121316399926
240	0	1.5143111531550935
241	0	1.514310179534811
242	0	1.5143092106583715
243	0	1.5143082464137796
244	0	1.514307286683054
245	0	1.5143063313506846
246	0	1.5143053803082116
247	0	1.514304433443163
248	0	1.514303490644926
249	0	1.5143025518088828
250	0	1.5143016168276155
251	0	1.5143006855945509
252	0	1.5142997580086452
253	0	1.514298833967088
254	0	1.514297913367326
255	0	1.5142969961119377
256	0	1.5142960821026115
257	0	1.514295171241054
258	0	1.5142942634337375
259	0	1.5142933585866665
260	0	1.5142924566057545
261	0	1.514291557400964
262	0	1.5142906608822368
263	0	1.5142897669596427
264	0	1.5142888755464363
265	0	1.5142879865561838
266	0	1.5142870999030758
267	0	1.5142862155035137
268	0	1.5142853332742487
269	0	1.5142844531331152
270	0	1.514283574999446
271	0	1.5142826987928466
272	0	1.5142818244345835
273	0	1.514280951846657
274	0	1.5142800809515635
275	0	1.5142792116735737
276	0	1.5142783439375298
277	0	1.5142774776686272
278	0	1.5142766127938077
279	0	1.5142757492402417
280	0	1.5142748869358986
281	0	1.5142740258099532
282	0	1.514273165791986
283	0	1.514272306812447
284	0	1.5142714488026867
285	0	1.5142705916943922
286	0	1.5142697354203507
287	0	1.5142688799137296
288	0	1.5142680251081555
289	0	1.5142671709383335
290	0	1.5142663173392983
291	0	1.5142654642465807
292	0	1.5142646115966119
293	0	1.5142637593259072
294	0	1.514262907371837
295	0	1.5142620556721944
